EventName	DeviceIDHash	EventTimestamp	ExpId
MainScreenAppear	2360577233406158763	1564827816	248
MainScreenAppear	3940194724501792579	1564827816	248
OffersScreenAppear	3940194724501792579	1564827826	248
MainScreenAppear	1206422050321685600	1564827828	246
MainScreenAppear	5124270451384794915	1564827829	248
MainScreenAppear	7534985591088335987	1564827829	247
PaymentScreenSuccessful	1206422050321685600	1564827832	246
MainScreenAppear	1206422050321685600	1564827832	246
CartScreenAppear	1206422050321685600	1564827832	246
MainScreenAppear	7534985591088335987	1564827836	247
OffersScreenAppear	1206422050321685600	1564827837	246
MainScreenAppear	6896796367416160525	1564827839	248
MainScreenAppear	7816427477498327101	1564827844	248
MainScreenAppear	7534985591088335987	1564827849	247
MainScreenAppear	7816427477498327101	1564827850	248
OffersScreenAppear	2391591272127366891	1564827852	247
MainScreenAppear	7534985591088335987	1564827856	247
MainScreenAppear	4548398069107345873	1564827860	248
MainScreenAppear	7534985591088335987	1564827862	247
MainScreenAppear	6682015695603673531	1564827862	247
MainScreenAppear	6682015695603673531	1564827869	247
MainScreenAppear	1443030100121140322	1564827874	247
MainScreenAppear	7534985591088335987	1564827874	247
OffersScreenAppear	375578807808788687	1564827876	247
OffersScreenAppear	7190115534376186237	1564827878	248
MainScreenAppear	7353917506665753256	1564827882	248
MainScreenAppear	2886396675297658624	1564827888	247
OffersScreenAppear	6682015695603673531	1564827890	247
MainScreenAppear	1010439893181060015	1564827892	246
MainScreenAppear	7353917506665753256	1564827892	248
OffersScreenAppear	8787555943835079160	1564827898	248
OffersScreenAppear	3447945165857834216	1564827899	247
MainScreenAppear	2457989834692826118	1564827899	248
CartScreenAppear	4548398069107345873	1564827899	248
MainScreenAppear	4548398069107345873	1564827900	248
MainScreenAppear	2457989834692826118	1564827901	248
OffersScreenAppear	4548398069107345873	1564827903	248
OffersScreenAppear	3447945165857834216	1564827905	247
MainScreenAppear	6896796367416160525	1564827907	248
PaymentScreenSuccessful	3447945165857834216	1564827909	247
CartScreenAppear	3447945165857834216	1564827909	247
MainScreenAppear	6571482566359906964	1564827911	248
OffersScreenAppear	6921873124105213121	1564827911	247
MainScreenAppear	7353917506665753256	1564827913	248
OffersScreenAppear	6682015695603673531	1564827913	247
MainScreenAppear	8787555943835079160	1564827918	248
OffersScreenAppear	3185335471308803260	1564827920	246
PaymentScreenSuccessful	6921873124105213121	1564827924	247
CartScreenAppear	6921873124105213121	1564827925	247
MainScreenAppear	6279514806004087328	1564827928	247
MainScreenAppear	8760178293332168682	1564827930	248
MainScreenAppear	3447945165857834216	1564827930	247
MainScreenAppear	167651540108822443	1564827931	248
MainScreenAppear	8064243745373767438	1564827931	247
PaymentScreenSuccessful	3185335471308803260	1564827932	246
PaymentScreenSuccessful	6921873124105213121	1564827932	247
CartScreenAppear	6921873124105213121	1564827933	247
CartScreenAppear	3185335471308803260	1564827933	246
MainScreenAppear	7816427477498327101	1564827934	248
MainScreenAppear	1622325308995807533	1564827935	247
MainScreenAppear	2386905776711210873	1564827936	246
MainScreenAppear	6571482566359906964	1564827938	248
MainScreenAppear	3488415298748017386	1564827939	248
OffersScreenAppear	7816427477498327101	1564827939	248
PaymentScreenSuccessful	6921873124105213121	1564827942	247
CartScreenAppear	6921873124105213121	1564827942	247
MainScreenAppear	8760178293332168682	1564827943	248
CartScreenAppear	3185335471308803260	1564827943	246
PaymentScreenSuccessful	3185335471308803260	1564827943	246
MainScreenAppear	3447945165857834216	1564827944	247
MainScreenAppear	7353917506665753256	1564827946	248
MainScreenAppear	7190115534376186237	1564827946	248
OffersScreenAppear	2120429420701316021	1564827950	247
PaymentScreenSuccessful	3185335471308803260	1564827951	246
CartScreenAppear	3185335471308803260	1564827952	246
OffersScreenAppear	3447945165857834216	1564827952	247
MainScreenAppear	8787555943835079160	1564827953	248
CartScreenAppear	3447945165857834216	1564827956	247
MainScreenAppear	7190115534376186237	1564827960	248
CartScreenAppear	3185335471308803260	1564827962	246
CartScreenAppear	3447945165857834216	1564827962	247
PaymentScreenSuccessful	3447945165857834216	1564827962	247
PaymentScreenSuccessful	3185335471308803260	1564827962	246
CartScreenAppear	7816427477498327101	1564827963	248
OffersScreenAppear	8064243745373767438	1564827964	247
CartScreenAppear	3447945165857834216	1564827967	247
PaymentScreenSuccessful	3447945165857834216	1564827967	247
MainScreenAppear	8876255867200307343	1564827969	248
MainScreenAppear	2637246499172550648	1564827970	248
CartScreenAppear	3447945165857834216	1564827972	247
PaymentScreenSuccessful	3447945165857834216	1564827972	247
MainScreenAppear	6387294520919519651	1564827975	246
MainScreenAppear	6896796367416160525	1564827975	248
MainScreenAppear	3488415298748017386	1564827975	248
Tutorial	2637246499172550648	1564827979	248
MainScreenAppear	7534985591088335987	1564827981	247
OffersScreenAppear	8876255867200307343	1564827981	248
MainScreenAppear	6749055260514538416	1564827982	248
OffersScreenAppear	6749055260514538416	1564827987	248
MainScreenAppear	6387294520919519651	1564827989	246
MainScreenAppear	4833137965106108189	1564827989	246
MainScreenAppear	7353917506665753256	1564827995	248
Tutorial	6922632766372070464	1564827996	248
MainScreenAppear	7190115534376186237	1564827999	248
MainScreenAppear	8787555943835079160	1564827999	248
MainScreenAppear	1622325308995807533	1564828001	247
MainScreenAppear	1202189092653609226	1564828003	247
MainScreenAppear	2637246499172550648	1564828006	248
MainScreenAppear	2706335667397018846	1564828006	248
MainScreenAppear	2336435428072180131	1564828010	247
CartScreenAppear	4833137965106108189	1564828011	246
PaymentScreenSuccessful	4833137965106108189	1564828011	246
MainScreenAppear	6922632766372070464	1564828012	248
OffersScreenAppear	2706335667397018846	1564828012	248
MainScreenAppear	5607485238798283017	1564828012	246
PaymentScreenSuccessful	6682015695603673531	1564828014	247
CartScreenAppear	6682015695603673531	1564828015	247
MainScreenAppear	167651540108822443	1564828015	248
CartScreenAppear	6922632766372070464	1564828026	248
MainScreenAppear	6922632766372070464	1564828027	248
MainScreenAppear	7816427477498327101	1564828029	248
OffersScreenAppear	7240090456049165417	1564828029	247
MainScreenAppear	6896796367416160525	1564828033	248
MainScreenAppear	8787555943835079160	1564828033	248
OffersScreenAppear	7816427477498327101	1564828034	248
CartScreenAppear	4833137965106108189	1564828036	246
PaymentScreenSuccessful	4833137965106108189	1564828036	246
MainScreenAppear	1622325308995807533	1564828039	247
PaymentScreenSuccessful	7816427477498327101	1564828039	248
MainScreenAppear	7534985591088335987	1564828040	247
CartScreenAppear	7816427477498327101	1564828040	248
MainScreenAppear	8064243745373767438	1564828043	247
MainScreenAppear	3412672072867681696	1564828044	246
PaymentScreenSuccessful	2706335667397018846	1564828046	248
CartScreenAppear	2706335667397018846	1564828047	248
MainScreenAppear	7113552983611206319	1564828047	247
MainScreenAppear	6153379606332829997	1564828050	247
PaymentScreenSuccessful	7113552983611206319	1564828051	247
OffersScreenAppear	8787555943835079160	1564828051	248
MainScreenAppear	5892136007508470737	1564828052	246
CartScreenAppear	7113552983611206319	1564828052	247
MainScreenAppear	7113552983611206319	1564828052	247
PaymentScreenSuccessful	9182444363400946277	1564828053	247
CartScreenAppear	9182444363400946277	1564828054	247
MainScreenAppear	6153379606332829997	1564828055	247
PaymentScreenSuccessful	3412672072867681696	1564828056	246
CartScreenAppear	3412672072867681696	1564828057	246
MainScreenAppear	3412672072867681696	1564828057	246
OffersScreenAppear	9182444363400946277	1564828058	247
OffersScreenAppear	7113552983611206319	1564828058	247
MainScreenAppear	2757045974912006458	1564828059	248
OffersScreenAppear	8023623688519544332	1564828060	248
CartScreenAppear	2013880302311166256	1564828061	247
PaymentScreenSuccessful	2013880302311166256	1564828061	247
MainScreenAppear	6571482566359906964	1564828061	248
OffersScreenAppear	3412672072867681696	1564828069	246
MainScreenAppear	5313858885546033071	1564828069	248
PaymentScreenSuccessful	7113552983611206319	1564828069	247
MainScreenAppear	7816427477498327101	1564828069	248
MainScreenAppear	7190115534376186237	1564828069	248
CartScreenAppear	7113552983611206319	1564828070	247
Tutorial	133486548927612375	1564828071	248
MainScreenAppear	8064243745373767438	1564828072	247
OffersScreenAppear	7659249976430985658	1564828073	246
MainScreenAppear	167651540108822443	1564828073	248
MainScreenAppear	3488415298748017386	1564828076	248
MainScreenAppear	2581922244654274386	1564828077	247
MainScreenAppear	7190115534376186237	1564828080	248
MainScreenAppear	3488415298748017386	1564828081	248
PaymentScreenSuccessful	3412672072867681696	1564828081	246
MainScreenAppear	1010439893181060015	1564828081	246
OffersScreenAppear	5313858885546033071	1564828081	248
CartScreenAppear	3412672072867681696	1564828081	246
OffersScreenAppear	2581922244654274386	1564828082	247
CartScreenAppear	7113552983611206319	1564828085	247
MainScreenAppear	8787555943835079160	1564828085	248
MainScreenAppear	7659249976430985658	1564828085	246
PaymentScreenSuccessful	7113552983611206319	1564828085	247
OffersScreenAppear	5313858885546033071	1564828089	248
MainScreenAppear	3488415298748017386	1564828091	248
OffersScreenAppear	7659249976430985658	1564828092	246
MainScreenAppear	6643124179639597909	1564828093	246
MainScreenAppear	2757045974912006458	1564828094	248
OffersScreenAppear	8876255867200307343	1564828096	248
OffersScreenAppear	6643124179639597909	1564828097	246
MainScreenAppear	7797565897556747917	1564828097	246
CartScreenAppear	6922632766372070464	1564828097	248
MainScreenAppear	7190115534376186237	1564828097	248
PaymentScreenSuccessful	6922632766372070464	1564828097	248
MainScreenAppear	1676970052783150638	1564828099	246
MainScreenAppear	582080824660341934	1564828100	248
OffersScreenAppear	3300490215914857621	1564828105	247
MainScreenAppear	2637246499172550648	1564828105	248
MainScreenAppear	1226925785103625018	1564828106	247
OffersScreenAppear	582080824660341934	1564828107	248
MainScreenAppear	6276181155690809828	1564828108	246
OffersScreenAppear	7659249976430985658	1564828108	246
MainScreenAppear	8787555943835079160	1564828108	248
MainScreenAppear	5510074219208192462	1564828111	247
OffersScreenAppear	8876255867200307343	1564828111	248
OffersScreenAppear	8023623688519544332	1564828112	248
OffersScreenAppear	2581922244654274386	1564828112	247
MainScreenAppear	8023623688519544332	1564828114	248
OffersScreenAppear	3488415298748017386	1564828121	248
MainScreenAppear	3300490215914857621	1564828122	247
MainScreenAppear	133486548927612375	1564828123	248
MainScreenAppear	6153379606332829997	1564828126	247
OffersScreenAppear	3300490215914857621	1564828130	247
MainScreenAppear	167651540108822443	1564828135	248
OffersScreenAppear	6749055260514538416	1564828136	248
MainScreenAppear	4746496276455001678	1564828139	247
CartScreenAppear	6276181155690809828	1564828139	246
MainScreenAppear	7562231291070546369	1564828140	247
MainScreenAppear	6276181155690809828	1564828140	246
MainScreenAppear	5510074219208192462	1564828140	247
CartScreenAppear	4746496276455001678	1564828143	247
MainScreenAppear	4746496276455001678	1564828144	247
MainScreenAppear	8787555943835079160	1564828144	248
OffersScreenAppear	582080824660341934	1564828147	248
MainScreenAppear	3355425170283983440	1564828148	247
OffersScreenAppear	5510074219208192462	1564828148	247
OffersScreenAppear	4746496276455001678	1564828152	247
MainScreenAppear	1676970052783150638	1564828155	246
CartScreenAppear	4540724666797253101	1564828157	248
PaymentScreenSuccessful	4540724666797253101	1564828157	248
OffersScreenAppear	5510074219208192462	1564828158	247
MainScreenAppear	2386905776711210873	1564828158	246
OffersScreenAppear	3355425170283983440	1564828160	247
OffersScreenAppear	7659249976430985658	1564828162	246
MainScreenAppear	1622325308995807533	1564828162	247
MainScreenAppear	6153379606332829997	1564828165	247
MainScreenAppear	8787555943835079160	1564828167	248
PaymentScreenSuccessful	4746496276455001678	1564828169	247
CartScreenAppear	4746496276455001678	1564828170	247
CartScreenAppear	7562231291070546369	1564828171	247
OffersScreenAppear	582080824660341934	1564828172	248
MainScreenAppear	77364241990273403	1564828172	246
PaymentScreenSuccessful	7562231291070546369	1564828174	247
CartScreenAppear	7562231291070546369	1564828181	247
MainScreenAppear	133486548927612375	1564828184	248
MainScreenAppear	167651540108822443	1564828187	248
OffersScreenAppear	133486548927612375	1564828187	248
MainScreenAppear	8787555943835079160	1564828189	248
MainScreenAppear	4322526522985734845	1564828191	248
OffersScreenAppear	7562231291070546369	1564828191	247
MainScreenAppear	1010439893181060015	1564828193	246
OffersScreenAppear	8876255867200307343	1564828194	248
MainScreenAppear	582080824660341934	1564828195	248
MainScreenAppear	2757045974912006458	1564828202	248
MainScreenAppear	3792176436818583594	1564828208	246
MainScreenAppear	8064243745373767438	1564828209	247
OffersScreenAppear	3355425170283983440	1564828209	247
OffersScreenAppear	3355425170283983440	1564828217	247
CartScreenAppear	6922632766372070464	1564828218	248
OffersScreenAppear	8876255867200307343	1564828219	248
CartScreenAppear	133486548927612375	1564828225	248
MainScreenAppear	8787555943835079160	1564828226	248
MainScreenAppear	3355425170283983440	1564828228	247
MainScreenAppear	582080824660341934	1564828230	248
MainScreenAppear	6922632766372070464	1564828232	248
MainScreenAppear	4322526522985734845	1564828241	248
MainScreenAppear	4421888338141551793	1564828243	248
CartScreenAppear	6922632766372070464	1564828258	248
MainScreenAppear	9062652008385561368	1564828261	246
OffersScreenAppear	7285004788831371366	1564828264	247
MainScreenAppear	7945094643478752229	1564828265	247
MainScreenAppear	6930800739214500166	1564828265	246
OffersScreenAppear	6930800739214500166	1564828272	246
MainScreenAppear	9062652008385561368	1564828273	246
CartScreenAppear	9062652008385561368	1564828273	246
PaymentScreenSuccessful	9062652008385561368	1564828275	246
CartScreenAppear	7285004788831371366	1564828275	247
OffersScreenAppear	9062652008385561368	1564828279	246
MainScreenAppear	731093651646879622	1564828284	247
MainScreenAppear	5065400662689932335	1564828286	248
MainScreenAppear	1206422050321685600	1564828287	246
MainScreenAppear	1206422050321685600	1564828288	246
CartScreenAppear	1206422050321685600	1564828288	246
OffersScreenAppear	5065400662689932335	1564828289	248
MainScreenAppear	8023623688519544332	1564828290	248
OffersScreenAppear	8023623688519544332	1564828293	248
CartScreenAppear	5065400662689932335	1564828296	248
PaymentScreenSuccessful	5065400662689932335	1564828296	248
OffersScreenAppear	1206422050321685600	1564828296	246
PaymentScreenSuccessful	9062652008385561368	1564828297	246
MainScreenAppear	3324346424443649529	1564828298	246
CartScreenAppear	9062652008385561368	1564828298	246
CartScreenAppear	1206422050321685600	1564828299	246
MainScreenAppear	6571482566359906964	1564828299	248
MainScreenAppear	8064243745373767438	1564828301	247
CartScreenAppear	5065400662689932335	1564828302	248
PaymentScreenSuccessful	5065400662689932335	1564828302	248
PaymentScreenSuccessful	1206422050321685600	1564828305	246
MainScreenAppear	2637246499172550648	1564828305	248
CartScreenAppear	1206422050321685600	1564828306	246
MainScreenAppear	4322526522985734845	1564828306	248
MainScreenAppear	2631876180975097434	1564828307	247
MainScreenAppear	4439845146150310597	1564828308	248
CartScreenAppear	2631876180975097434	1564828309	247
OffersScreenAppear	1206422050321685600	1564828309	246
MainScreenAppear	2631876180975097434	1564828309	247
PaymentScreenSuccessful	2631876180975097434	1564828309	247
CartScreenAppear	5065400662689932335	1564828311	248
PaymentScreenSuccessful	5065400662689932335	1564828311	248
PaymentScreenSuccessful	9062652008385561368	1564828312	246
MainScreenAppear	3320435094161577778	1564828312	246
MainScreenAppear	3909712769387998387	1564828313	247
CartScreenAppear	9062652008385561368	1564828313	246
MainScreenAppear	4668317733190651599	1564828314	247
MainScreenAppear	4668317733190651599	1564828316	247
OffersScreenAppear	2631876180975097434	1564828317	247
MainScreenAppear	4668317733190651599	1564828318	247
PaymentScreenSuccessful	4439845146150310597	1564828319	248
MainScreenAppear	4668317733190651599	1564828320	247
CartScreenAppear	4439845146150310597	1564828320	248
MainScreenAppear	4439845146150310597	1564828320	248
OffersScreenAppear	4439845146150310597	1564828326	248
MainScreenAppear	3909712769387998387	1564828329	247
PaymentScreenSuccessful	9062652008385561368	1564828330	246
CartScreenAppear	9062652008385561368	1564828331	246
MainScreenAppear	7740435227326473159	1564828332	246
CartScreenAppear	9062652008385561368	1564828338	246
MainScreenAppear	8064243745373767438	1564828338	247
MainScreenAppear	731093651646879622	1564828341	247
MainScreenAppear	4421888338141551793	1564828342	248
OffersScreenAppear	5065400662689932335	1564828343	248
MainScreenAppear	455677984811026467	1564828345	248
MainScreenAppear	8081116255671891071	1564828346	246
MainScreenAppear	2158185118578389474	1564828349	246
PaymentScreenSuccessful	455677984811026467	1564828361	248
CartScreenAppear	2158185118578389474	1564828361	246
CartScreenAppear	455677984811026467	1564828361	248
CartScreenAppear	5065400662689932335	1564828362	248
MainScreenAppear	2158185118578389474	1564828362	246
PaymentScreenSuccessful	5065400662689932335	1564828362	248
MainScreenAppear	455677984811026467	1564828362	248
MainScreenAppear	2386905776711210873	1564828366	246
OffersScreenAppear	455677984811026467	1564828366	248
MainScreenAppear	4421888338141551793	1564828367	248
PaymentScreenSuccessful	5065400662689932335	1564828368	248
OffersScreenAppear	3511569580412335882	1564828368	246
CartScreenAppear	5065400662689932335	1564828368	248
MainScreenAppear	7740435227326473159	1564828371	246
MainScreenAppear	5569195169526879455	1564828377	246
MainScreenAppear	4140772931377659202	1564828382	247
MainScreenAppear	7797565897556747917	1564828383	246
MainScreenAppear	3909712769387998387	1564828383	247
MainScreenAppear	4421888338141551793	1564828387	248
MainScreenAppear	3792176436818583594	1564828388	246
MainScreenAppear	6571482566359906964	1564828392	248
OffersScreenAppear	2158185118578389474	1564828392	246
MainScreenAppear	3909712769387998387	1564828393	247
MainScreenAppear	4140772931377659202	1564828394	247
CartScreenAppear	4140772931377659202	1564828394	247
OffersScreenAppear	7285004788831371366	1564828394	247
MainScreenAppear	7740435227326473159	1564828400	246
MainScreenAppear	3030752660207641579	1564828400	248
MainScreenAppear	4096954740587160675	1564828402	246
MainScreenAppear	4096954740587160675	1564828404	246
MainScreenAppear	8967470366208471757	1564828407	246
MainScreenAppear	7797565897556747917	1564828410	246
MainScreenAppear	1106519599757697788	1564828410	246
MainScreenAppear	3909712769387998387	1564828411	247
OffersScreenAppear	8967470366208471757	1564828415	246
MainScreenAppear	4421888338141551793	1564828416	248
MainScreenAppear	7945094643478752229	1564828416	247
PaymentScreenSuccessful	8967470366208471757	1564828419	246
CartScreenAppear	8967470366208471757	1564828419	246
MainScreenAppear	3909712769387998387	1564828421	247
MainScreenAppear	5967316131656215404	1564828423	248
MainScreenAppear	8452827790698949028	1564828424	246
OffersScreenAppear	5967316131656215404	1564828428	248
MainScreenAppear	3909712769387998387	1564828432	247
OffersScreenAppear	5967316131656215404	1564828434	248
MainScreenAppear	5569195169526879455	1564828439	246
MainScreenAppear	3909712769387998387	1564828439	247
MainScreenAppear	8452827790698949028	1564828443	246
MainScreenAppear	4096954740587160675	1564828445	246
MainScreenAppear	7285004788831371366	1564828451	247
MainScreenAppear	3909712769387998387	1564828456	247
MainScreenAppear	1158644344098364192	1564828461	248
OffersScreenAppear	1158644344098364192	1564828467	248
MainScreenAppear	8452827790698949028	1564828468	246
MainScreenAppear	3909712769387998387	1564828472	247
MainScreenAppear	7797565897556747917	1564828476	246
MainScreenAppear	731093651646879622	1564828486	247
OffersScreenAppear	8967470366208471757	1564828494	246
MainScreenAppear	8064243745373767438	1564828498	247
MainScreenAppear	3792176436818583594	1564828498	246
MainScreenAppear	2492913765151634239	1564828499	246
MainScreenAppear	5196591450298872317	1564828502	248
MainScreenAppear	7740435227326473159	1564828503	246
PaymentScreenSuccessful	8129934622087652337	1564828506	246
CartScreenAppear	8129934622087652337	1564828507	246
OffersScreenAppear	2492913765151634239	1564828510	246
MainScreenAppear	582080824660341934	1564828511	248
PaymentScreenSuccessful	2492913765151634239	1564828512	246
CartScreenAppear	2492913765151634239	1564828512	246
MainScreenAppear	8064243745373767438	1564828512	247
PaymentScreenSuccessful	4140772931377659202	1564828519	247
MainScreenAppear	8098533506382244180	1564828521	248
CartScreenAppear	7841626618114270840	1564828523	246
PaymentScreenSuccessful	7841626618114270840	1564828523	246
MainScreenAppear	2089674818237535094	1564828524	247
MainScreenAppear	8755044884356502940	1564828524	246
MainScreenAppear	8678270105077919378	1564828526	246
MainScreenAppear	8064243745373767438	1564828530	247
OffersScreenAppear	4140772931377659202	1564828535	247
MainScreenAppear	8689033606257485077	1564828539	247
MainScreenAppear	3792176436818583594	1564828540	246
MainScreenAppear	1469821186825308546	1564828541	246
OffersScreenAppear	1469821186825308546	1564828546	246
MainScreenAppear	1976146152726687326	1564828549	248
CartScreenAppear	4140772931377659202	1564828551	247
PaymentScreenSuccessful	4140772931377659202	1564828551	247
OffersScreenAppear	1976146152726687326	1564828551	248
MainScreenAppear	8023623688519544332	1564828556	248
PaymentScreenSuccessful	1469821186825308546	1564828556	246
CartScreenAppear	1469821186825308546	1564828556	246
OffersScreenAppear	8023623688519544332	1564828560	248
MainScreenAppear	3792176436818583594	1564828562	246
MainScreenAppear	1159921881538419246	1564828563	246
MainScreenAppear	3447945165857834216	1564828566	247
OffersScreenAppear	5124270451384794915	1564828570	248
MainScreenAppear	133486548927612375	1564828571	248
CartScreenAppear	3447945165857834216	1564828572	247
OffersScreenAppear	1158644344098364192	1564828575	248
CartScreenAppear	3447945165857834216	1564828576	247
MainScreenAppear	8098533506382244180	1564828576	248
PaymentScreenSuccessful	3447945165857834216	1564828576	247
CartScreenAppear	3447945165857834216	1564828576	247
MainScreenAppear	4811922294101977406	1564828578	248
CartScreenAppear	1469821186825308546	1564828578	246
PaymentScreenSuccessful	1469821186825308546	1564828578	246
MainScreenAppear	7841626618114270840	1564828580	246
MainScreenAppear	4811922294101977406	1564828582	248
MainScreenAppear	2386905776711210873	1564828582	246
OffersScreenAppear	7841626618114270840	1564828582	246
CartScreenAppear	4811922294101977406	1564828583	248
PaymentScreenSuccessful	4811922294101977406	1564828583	248
PaymentScreenSuccessful	4811922294101977406	1564828584	248
MainScreenAppear	133486548927612375	1564828584	248
MainScreenAppear	2771081938455684701	1564828586	246
OffersScreenAppear	4811922294101977406	1564828586	248
PaymentScreenSuccessful	1469821186825308546	1564828589	246
CartScreenAppear	1469821186825308546	1564828589	246
MainScreenAppear	8755044884356502940	1564828592	246
MainScreenAppear	6838581104592469621	1564828596	247
OffersScreenAppear	133486548927612375	1564828599	248
MainScreenAppear	133486548927612375	1564828602	248
MainScreenAppear	8755044884356502940	1564828605	246
OffersScreenAppear	6590563601964588655	1564828607	248
MainScreenAppear	4694274952204041208	1564828607	248
MainScreenAppear	2336435428072180131	1564828609	247
MainScreenAppear	5569195169526879455	1564828612	246
MainScreenAppear	4694274952204041208	1564828612	248
MainScreenAppear	6495063263309096180	1564828613	247
PaymentScreenSuccessful	1469821186825308546	1564828614	246
OffersScreenAppear	4694274952204041208	1564828614	248
CartScreenAppear	1469821186825308546	1564828614	246
MainScreenAppear	2366045168210334019	1564828618	248
OffersScreenAppear	4694274952204041208	1564828620	248
OffersScreenAppear	4694274952204041208	1564828622	248
OffersScreenAppear	2366045168210334019	1564828623	248
MainScreenAppear	438481114985016111	1564828624	247
OffersScreenAppear	4694274952204041208	1564828625	248
OffersScreenAppear	4140772931377659202	1564828629	247
MainScreenAppear	8098533506382244180	1564828630	248
MainScreenAppear	8064243745373767438	1564828632	247
MainScreenAppear	1676970052783150638	1564828638	246
OffersScreenAppear	6495063263309096180	1564828638	247
OffersScreenAppear	4694274952204041208	1564828638	248
MainScreenAppear	8615739647357199671	1564828642	246
MainScreenAppear	8064243745373767438	1564828644	247
MainScreenAppear	5313858885546033071	1564828644	248
MainScreenAppear	8689033606257485077	1564828646	247
MainScreenAppear	4140772931377659202	1564828646	247
OffersScreenAppear	8615739647357199671	1564828646	246
MainScreenAppear	4906536227671487464	1564828651	246
MainScreenAppear	4140772931377659202	1564828652	247
OffersScreenAppear	4906536227671487464	1564828654	246
PaymentScreenSuccessful	4906536227671487464	1564828655	246
CartScreenAppear	4906536227671487464	1564828655	246
OffersScreenAppear	4694274952204041208	1564828659	248
MainScreenAppear	133486548927612375	1564828663	248
MainScreenAppear	8064243745373767438	1564828666	247
MainScreenAppear	4694274952204041208	1564828667	248
OffersScreenAppear	4694274952204041208	1564828668	248
MainScreenAppear	2386905776711210873	1564828669	246
MainScreenAppear	6495063263309096180	1564828669	247
MainScreenAppear	5569195169526879455	1564828671	246
MainScreenAppear	7285004788831371366	1564828677	247
CartScreenAppear	5313858885546033071	1564828679	248
PaymentScreenSuccessful	5313858885546033071	1564828679	248
MainScreenAppear	5313858885546033071	1564828679	248
MainScreenAppear	8098533506382244180	1564828679	248
MainScreenAppear	6495063263309096180	1564828683	247
MainScreenAppear	317631966927769151	1564828684	247
OffersScreenAppear	5313858885546033071	1564828684	248
MainScreenAppear	9191830111531669985	1564828699	248
MainScreenAppear	5196591450298872317	1564828704	248
MainScreenAppear	133486548927612375	1564828706	248
MainScreenAppear	6336646435409037801	1564828722	247
MainScreenAppear	749860108599908868	1564828722	246
OffersScreenAppear	749860108599908868	1564828723	246
MainScreenAppear	756287168022113615	1564828725	248
CartScreenAppear	749860108599908868	1564828726	246
MainScreenAppear	2386905776711210873	1564828729	246
Tutorial	8534398700246007081	1564828731	247
MainScreenAppear	5569195169526879455	1564828735	246
MainScreenAppear	2386905776711210873	1564828736	246
MainScreenAppear	2089674818237535094	1564828746	247
MainScreenAppear	3610536745613892312	1564828748	248
MainScreenAppear	308940995223272529	1564828752	248
OffersScreenAppear	3610536745613892312	1564828754	248
MainScreenAppear	2089674818237535094	1564828755	247
MainScreenAppear	8098533506382244180	1564828757	248
OffersScreenAppear	308940995223272529	1564828760	248
CartScreenAppear	3610536745613892312	1564828764	248
MainScreenAppear	3792176436818583594	1564828765	246
OffersScreenAppear	1035766790164458922	1564828766	246
PaymentScreenSuccessful	308940995223272529	1564828767	248
CartScreenAppear	308940995223272529	1564828768	248
CartScreenAppear	3610536745613892312	1564828771	248
PaymentScreenSuccessful	2254073990000595291	1564828771	247
OffersScreenAppear	3416523485693578105	1564828771	248
CartScreenAppear	2254073990000595291	1564828772	247
OffersScreenAppear	2254073990000595291	1564828777	247
CartScreenAppear	3610536745613892312	1564828780	248
MainScreenAppear	6571482566359906964	1564828781	248
PaymentScreenSuccessful	2254073990000595291	1564828785	247
CartScreenAppear	2254073990000595291	1564828785	247
CartScreenAppear	3610536745613892312	1564828788	248
MainScreenAppear	1953364678481143676	1564828792	247
OffersScreenAppear	7190115534376186237	1564828793	248
MainScreenAppear	8534398700246007081	1564828793	247
MainScreenAppear	133486548927612375	1564828794	248
CartScreenAppear	2254073990000595291	1564828794	247
PaymentScreenSuccessful	2254073990000595291	1564828794	247
OffersScreenAppear	8449152040143157152	1564828797	246
MainScreenAppear	1953364678481143676	1564828800	247
PaymentScreenSuccessful	2254073990000595291	1564828800	247
CartScreenAppear	2254073990000595291	1564828801	247
PaymentScreenSuccessful	1035766790164458922	1564828802	246
OffersScreenAppear	5241439681088310317	1564828803	246
CartScreenAppear	1035766790164458922	1564828805	246
OffersScreenAppear	2910761286178294850	1564828809	248
CartScreenAppear	3139645185498054570	1564828816	246
PaymentScreenSuccessful	3139645185498054570	1564828816	246
OffersScreenAppear	3139645185498054570	1564828818	246
OffersScreenAppear	8449152040143157152	1564828818	246
OffersScreenAppear	7190115534376186237	1564828820	248
MainScreenAppear	1375557487947093308	1564828820	248
CartScreenAppear	1035766790164458922	1564828823	246
MainScreenAppear	1807104407388801321	1564828823	248
MainScreenAppear	8098533506382244180	1564828823	248
PaymentScreenSuccessful	5131027327776247607	1564828829	246
MainScreenAppear	874398610899880804	1564828830	247
CartScreenAppear	5131027327776247607	1564828831	246
MainScreenAppear	3851869597352455588	1564828834	248
MainScreenAppear	2637246499172550648	1564828835	248
MainScreenAppear	6276181155690809828	1564828835	246
CartScreenAppear	1807104407388801321	1564828839	248
PaymentScreenSuccessful	1807104407388801321	1564828839	248
MainScreenAppear	3961448807642099223	1564828839	247
MainScreenAppear	1807104407388801321	1564828840	248
OffersScreenAppear	3851869597352455588	1564828841	248
MainScreenAppear	6276181155690809828	1564828841	246
MainScreenAppear	29094035245869447	1564828843	247
